scientific_name,country_code,country_name,area,part_of_eu,status,endemic,rlc,rlc_numeric
Polyommatus daphnis,RS,Serbia,88361,,P,,LC,1
Polyommatus dorylas,RS,Serbia,88361,,P,,LC,1
Polyommatus eros,RS,Serbia,88361,,P,,LC,1
Polyommatus icarus,RS,Serbia,88361,,P,,LC,1
Polyommatus ripartii,RS,Serbia,88361,,P,,NT,20
Polyommatus thersites,RS,Serbia,88361,,P,,LC,1
Pontia edusa,RS,Serbia,88361,,P,,LC,1
Pseudophilotes bavius,RS,Serbia,88361,,P,,DD,1
Pseudophilotes vicrama,RS,Serbia,88361,,P,,LC,1
Pyrgus alveus,RS,Serbia,88361,,P,,LC,1
Pyrgus andromedae,RS,Serbia,88361,,P,,EN,50
Pyrgus armoricanus,RS,Serbia,88361,,P,,LC,1
Pyrgus carthami,RS,Serbia,88361,,P,,LC,1
Pyrgus cinarae,RS,Serbia,88361,,P,,NT,20
Pyrgus malvae,RS,Serbia,88361,,P,,LC,1
Pyrgus serratulae,RS,Serbia,88361,,P,,NT,20
Pyrgus sidae,RS,Serbia,88361,,P,,LC,1
Pyronia tithonus,RS,Serbia,88361,,P,,LC,1
Satyrium acaciae,RS,Serbia,88361,,P,,LC,1
Satyrium ilicis,RS,Serbia,88361,,P,,LC,1
Satyrium pruni,RS,Serbia,88361,,P,,NT,20
Satyrium spini,RS,Serbia,88361,,P,,LC,1
Satyrium w-album,RS,Serbia,88361,,P,,LC,1
Satyrus ferula,RS,Serbia,88361,,P,,LC,1
Scolitantides orion,RS,Serbia,88361,,P,,LC,1
Speyeria aglaja,RS,Serbia,88361,,P,,LC,1
Spialia orbifer,RS,Serbia,88361,,P,,LC,1
Spialia phlomidis,RS,Serbia,88361,,P,,VU,30
Thecla betulae,RS,Serbia,88361,,P,,LC,1
Thymelicus acteon,RS,Serbia,88361,,P,,LC,1
Thymelicus lineola,RS,Serbia,88361,,P,,LC,1
Thymelicus sylvestris,RS,Serbia,88361,,P,,LC,1
Vanessa atalanta,RS,Serbia,88361,,P,,LC,1
Vanessa cardui,RS,Serbia,88361,,M,,LC,1
Zerynthia cerisy,RS,Serbia,88361,,P,,LC,1
Zerynthia polyxena,RS,Serbia,88361,,P,,LC,1
Aglais io,RU,Russia,3972400,,P,,NRLA,
Aglais urticae,RU,Russia,3972400,,P,,NRLA,
Agriades aquilo,RU,Russia,3972400,,P,,NRLA,
Agriades dardanus,RU,Russia,3972400,,P,,NRLA,
Agriades optilete,RU,Russia,3972400,,P,,NRLA,
Agriades orbitulus,RU,Russia,3972400,,P,,NRLA,
Anthocharis cardamines,RU,Russia,3972400,,P,,NRLA,
Apatura ilia,RU,Russia,3972400,,P,,NRLA,
Apatura iris,RU,Russia,3972400,,P,,NRLA,
Apatura metis,RU,Russia,3972400,,P,,NRLA,
Aphantopus hyperantus,RU,Russia,3972400,,P,,NRLA,
Aporia crataegi,RU,Russia,3972400,,P,,NRLA,
Araschnia levana,RU,Russia,3972400,,P,,NRLA,
Arethusana arethusa,RU,Russia,3972400,,P,,NRLA,
Argynnis laodice,RU,Russia,3972400,,P,,NRLA,
Argynnis pandora,RU,Russia,3972400,,P,,NRLA,
Argynnis paphia,RU,Russia,3972400,,P,,NRLA,
Aricia agestis,RU,Russia,3972400,,P,,NRLA,
Aricia artaxerxes,RU,Russia,3972400,,P,,NRLA,
Aricia nicias,RU,Russia,3972400,,P,,NRLA,
Boloria alaskensis,RU,Russia,3972400,,P,,NRLA,
Boloria angarensis,RU,Russia,3972400,,P,,NRLA,
Boloria aquilonaris,RU,Russia,3972400,,P,,NRLA,
Boloria chariclea,RU,Russia,3972400,,P,,NRLA,
Boloria dia,RU,Russia,3972400,,P,,NRLA,
Boloria eunomia,RU,Russia,3972400,,P,,NRLA,
Boloria euphrosyne,RU,Russia,3972400,,P,,NRLA,
Boloria freija,RU,Russia,3972400,,P,,NRLA,
Boloria frigga,RU,Russia,3972400,,P,,NRLA,
Boloria improba,RU,Russia,3972400,,P,,NRLA,
Boloria napaea,RU,Russia,3972400,,P,,NRLA,
Boloria oscarus,RU,Russia,3972400,,P,,NRLA,
Boloria polaris,RU,Russia,3972400,,P,,NRLA,
Boloria selene,RU,Russia,3972400,,P,,NRLA,
Boloria selenis,RU,Russia,3972400,,P,,NRLA,
Boloria thore,RU,Russia,3972400,,P,,NRLA,
Boloria titania,RU,Russia,3972400,,P,,NRLA,
Boloria tritonia,RU,Russia,3972400,,P,,NRLA,
Brenthis daphne,RU,Russia,3972400,,P,,NRLA,
Brenthis hecate,RU,Russia,3972400,,P,,NRLA,
Brenthis ino,RU,Russia,3972400,,P,,NRLA,
Brintesia circe,RU,Russia,3972400,,P,,NRLA,
Callophrys chalybeitincta,RU,Russia,3972400,,P,,NRLA,
Callophrys rubi,RU,Russia,3972400,,P,,NRLA,
Callophrys suaveola,RU,Russia,3972400,,P,,NRLA,
Carcharodus alceae,RU,Russia,3972400,,P,,NRLA,
Carcharodus floccifera,RU,Russia,3972400,,P,,NRLA,
Carcharodus lavatherae,RU,Russia,3972400,,P,,NRLA,
Carcharodus orientalis,RU,Russia,3972400,,P,,NRLA,
Carterocephalus palaemon,RU,Russia,3972400,,P,,NRLA,
Carterocephalus silvicola,RU,Russia,3972400,,P,,NRLA,
Celastrina argiolus,RU,Russia,3972400,,P,,NRLA,
Chazara briseis,RU,Russia,3972400,,P,,NRLA,
Chazara persephone,RU,Russia,3972400,,P,,NRLA,
Coenonympha amaryllis,RU,Russia,3972400,,P,,NRLA,
Coenonympha arcania,RU,Russia,3972400,,P,,NRLA,
Coenonympha glycerion,RU,Russia,3972400,,P,,NRLA,
Coenonympha hero,RU,Russia,3972400,,P,,NRLA,
Coenonympha leander,RU,Russia,3972400,,P,,NRLA,
Coenonympha oedippus,RU,Russia,3972400,,P,,NRLA,
Coenonympha pamphilus,RU,Russia,3972400,,P,,NRLA,
Coenonympha phryne,RU,Russia,3972400,,P,,NRLA,
Coenonympha tullia,RU,Russia,3972400,,P,,NRLA,
Colias alfacariensis,RU,Russia,3972400,,P,,NRLA,
Colias chrysotheme,RU,Russia,3972400,,P,,NRLA,
Colias crocea,RU,Russia,3972400,,P,,NRLA,
Colias erate,RU,Russia,3972400,,P,,NRLA,
Colias hecla,RU,Russia,3972400,,P,,NRLA,
Colias hyale,RU,Russia,3972400,,P,,NRLA,
Colias myrmidone,RU,Russia,3972400,,P,,NRLA,
Colias palaeno,RU,Russia,3972400,,P,,NRLA,
Colias tyche,RU,Russia,3972400,,P,,NRLA,
Cupido alcetas,RU,Russia,3972400,,P,,NRLA,
Cupido argiades,RU,Russia,3972400,,P,,NRLA,
Cupido decoloratus,RU,Russia,3972400,,P,,NRLA,
Cupido minimus,RU,Russia,3972400,,P,,NRLA,
Cupido osiris,RU,Russia,3972400,,P,,NRLA,
Cyaniris semiargus,RU,Russia,3972400,,P,,NRLA,
Erebia aethiops,RU,Russia,3972400,,P,,NRLA,
Erebia callias,RU,Russia,3972400,,P,,NRLA,
Erebia cyclopius,RU,Russia,3972400,,P,,NRLA,
Erebia dabanensis,RU,Russia,3972400,,P,,NRLA,
Erebia disa,RU,Russia,3972400,,P,,NRLA,
Erebia discoidalis,RU,Russia,3972400,,P,,NRLA,
Erebia edda,RU,Russia,3972400,,P,,NRLA,
Erebia embla,RU,Russia,3972400,,P,,NRLA,
Erebia euryale,RU,Russia,3972400,,P,,NRLA,
Erebia fasciata,RU,Russia,3972400,,P,,NRLA,
Erebia jeniseiensis,RU,Russia,3972400,,P,,NRLA,
Erebia ligea,RU,Russia,3972400,,P,,NRLA,
Erebia medusa,RU,Russia,3972400,,P,,NRLA,
Erebia pandrose,RU,Russia,3972400,,P,,NRLA,
Erebia polaris,RU,Russia,3972400,,P,,NRLA,
Erebia rossii,RU,Russia,3972400,,P,,NRLA,
Erynnis tages,RU,Russia,3972400,,P,,NRLA,
Euchloe ausonia,RU,Russia,3972400,,P,,NRLA,
Eumedonia eumedon,RU,Russia,3972400,,P,,NRLA,
Euphydryas aurinia,RU,Russia,3972400,,P,,NRLA,
Euphydryas iduna,RU,Russia,3972400,,P,,NRLA,
Euphydryas intermedia,RU,Russia,3972400,,P,,NRLA,
Euphydryas maturna,RU,Russia,3972400,,P,,NRLA,
Fabriciana adippe,RU,Russia,3972400,,P,,NRLA,
Fabriciana niobe,RU,Russia,3972400,,P,,NRLA,
Favonius quercus,RU,Russia,3972400,,P,,NRLA,
Glabroculus cyane,RU,Russia,3972400,,P,,NRLA,
Glaucopsyche alexis,RU,Russia,3972400,,P,,NRLA,
Gonepteryx rhamni,RU,Russia,3972400,,P,,NRLA,
Hamearis lucina,RU,Russia,3972400,,P,,NRLA,
Hesperia comma,RU,Russia,3972400,,P,,NRLA,
Heteropterus morpheus,RU,Russia,3972400,,P,,NRLA,
Hipparchia autonoe,RU,Russia,3972400,,P,,NRLA,
Hipparchia fagi,RU,Russia,3972400,,P,,NRLA,
Hipparchia hermione,RU,Russia,3972400,,P,,NRLA,
Hipparchia pellucida,RU,Russia,3972400,,P,,NRLA,
Hipparchia semele,RU,Russia,3972400,,P,,NRLA,
Hipparchia statilinus,RU,Russia,3972400,,P,,NRLA,
Hipparchia syriaca,RU,Russia,3972400,,P,,NRLA,
Hipparchia volgensis,RU,Russia,3972400,,P,,NRLA,
Hyponephele huebneri,RU,Russia,3972400,,P,,NRLA,
Hyponephele lupina,RU,Russia,3972400,,P,,NRLA,
Hyponephele lycaon,RU,Russia,3972400,,P,,NRLA,
Iphiclides podalirius,RU,Russia,3972400,,P,,NRLA,
Issoria eugenia,RU,Russia,3972400,,P,,NRLA,
Issoria lathonia,RU,Russia,3972400,,P,,NRLA,
Kirinia climene,RU,Russia,3972400,,P,,NRLA,
Kretania eurypilus,RU,Russia,3972400,,P,,NRLA,
Kretania pylaon,RU,Russia,3972400,,P,,NRLA,
Kretania sephirus,RU,Russia,3972400,,P,,NRLA,
Lampides boeticus,RU,Russia,3972400,,P,,NRLA,
Lasiommata deidamia,RU,Russia,3972400,,P,,NRLA,
Lasiommata maera,RU,Russia,3972400,,P,,NRLA,
Lasiommata megera,RU,Russia,3972400,,P,,NRLA,
Lasiommata petropolitana,RU,Russia,3972400,,P,,NRLA,
Leptidea duponcheli,RU,Russia,3972400,,P,,NRLA,
Leptidea juvernica,RU,Russia,3972400,,P,,NRLA,
Leptidea morsei,RU,Russia,3972400,,P,,NRLA,
Leptidea sinapis,RU,Russia,3972400,,P,,NRLA,
Leptotes pirithous,RU,Russia,3972400,,P,,NRLA,
Libythea celtis,RU,Russia,3972400,,P,,NRLA,
Limenitis camilla,RU,Russia,3972400,,P,,NRLA,
Limenitis populi,RU,Russia,3972400,,P,,NRLA,
Limenitis reducta,RU,Russia,3972400,,P,,NRLA,
Lopinga achine,RU,Russia,3972400,,P,,NRLA,
Lycaena alciphron,RU,Russia,3972400,,P,,NRLA,
Lycaena dimorpha,RU,Russia,3972400,,P,,NRLA,
Lycaena dispar,RU,Russia,3972400,,P,,NRLA,
Lycaena helle,RU,Russia,3972400,,P,,NRLA,
Lycaena hippothoe,RU,Russia,3972400,,P,,NRLA,
Lycaena phlaeas,RU,Russia,3972400,,P,,NRLA,
Lycaena thersamon,RU,Russia,3972400,,P,,NRLA,
Lycaena tityrus,RU,Russia,3972400,,P,,NRLA,
Lycaena virgaureae,RU,Russia,3972400,,P,,NRLA,
Lysandra bellargus,RU,Russia,3972400,,P,,NRLA,
Lysandra coridon,RU,Russia,3972400,,P,,NRLA,
Lysandra corydonius,RU,Russia,3972400,,P,,NRLA,
Maniola jurtina,RU,Russia,3972400,,P,,NRLA,
Melanargia galathea,RU,Russia,3972400,,P,,NRLA,
Melanargia russiae,RU,Russia,3972400,,P,,NRLA,
Melitaea arduinna,RU,Russia,3972400,,P,,NRLA,
Melitaea athalia,RU,Russia,3972400,,P,,NRLA,
Melitaea aurelia,RU,Russia,3972400,,P,,NRLA,
Melitaea britomartis,RU,Russia,3972400,,P,,NRLA,
Melitaea cinxia,RU,Russia,3972400,,P,,NRLA,
Melitaea diamina,RU,Russia,3972400,,P,,NRLA,
Melitaea didyma,RU,Russia,3972400,,P,,NRLA,
Melitaea ornata,RU,Russia,3972400,,P,,NRLA,
Melitaea phoebe,RU,Russia,3972400,,P,,NRLA,
Melitaea trivia,RU,Russia,3972400,,P,,NRLA,
Minois dryas,RU,Russia,3972400,,P,,NRLA,
Muschampia cribrellum,RU,Russia,3972400,,P,,NRLA,
Muschampia proto,RU,Russia,3972400,,P,,NRLA,
Muschampia tessellum,RU,Russia,3972400,,P,,NRLA,
Neolycaena rhymnus,RU,Russia,3972400,,P,,NRLA,
Neolysandra coelestina,RU,Russia,3972400,,P,,NRLA,
Neptis rivularis,RU,Russia,3972400,,P,,NRLA,
Neptis sappho,RU,Russia,3972400,,P,,NRLA,
Nymphalis antiopa,RU,Russia,3972400,,P,,NRLA,
Nymphalis polychloros,RU,Russia,3972400,,P,,NRLA,
Nymphalis vaualbum,RU,Russia,3972400,,P,,NRLA,
Nymphalis xanthomelas,RU,Russia,3972400,,P,,NRLA,
Ochlodes sylvanus,RU,Russia,3972400,,P,,NRLA,
Oeneis ammon,RU,Russia,3972400,,P,,NRLA,
Oeneis bore,RU,Russia,3972400,,P,,NRLA,
Oeneis jutta,RU,Russia,3972400,,P,,NRLA,
Oeneis magna,RU,Russia,3972400,,P,,NRLA,
Oeneis melissa,RU,Russia,3972400,,P,,NRLA,
Oeneis norna,RU,Russia,3972400,,P,,NRLA,
Oeneis polixenes,RU,Russia,3972400,,P,,NRLA,
Oeneis tarpeia,RU,Russia,3972400,,P,,NRLA,
Papilio machaon,RU,Russia,3972400,,P,,NRLA,
Pararge aegeria,RU,Russia,3972400,,P,,NRLA,
Parnassius apollo,RU,Russia,3972400,,P,,NRLA,
Parnassius mnemosyne,RU,Russia,3972400,,P,,NRLA,
Parnassius phoebus,RU,Russia,3972400,,P,,NRLA,
Phengaris alcon,RU,Russia,3972400,,P,,NRLA,
Phengaris arion,RU,Russia,3972400,,P,,NRLA,
Phengaris nausithous,RU,Russia,3972400,,P,,NRLA,
Phengaris teleius,RU,Russia,3972400,,P,,NRLA,
Pieris brassicae,RU,Russia,3972400,,P,,NRLA,
Pieris bryoniae,RU,Russia,3972400,,P,,NRLA,
Pieris napi,RU,Russia,3972400,,P,,NRLA,
Pieris rapae,RU,Russia,3972400,,P,,NRLA,
Plebejidea loewii,RU,Russia,3972400,,P,,NRLA,
Plebejus argus,RU,Russia,3972400,,P,,NRLA,
Plebejus argyrognomon,RU,Russia,3972400,,P,,NRLA,
Plebejus idas,RU,Russia,3972400,,P,,NRLA,
Polygonia c-album,RU,Russia,3972400,,P,,NRLA,
Polygonia egea,RU,Russia,3972400,,P,,NRLA,
Polyommatus amandus,RU,Russia,3972400,,P,,NRLA,
Polyommatus damocles,RU,Russia,3972400,,P,,NRLA,
Polyommatus damon,RU,Russia,3972400,,P,,NRLA,
Polyommatus damone,RU,Russia,3972400,,P,,NRLA,
Polyommatus daphnis,RU,Russia,3972400,,P,,NRLA,
Polyommatus dorylas,RU,Russia,3972400,,P,,NRLA,
Polyommatus eros,RU,Russia,3972400,,P,,NRLA,
Polyommatus icarus,RU,Russia,3972400,,P,,NRLA,
Polyommatus ripartii,RU,Russia,3972400,,P,,NRLA,
Polyommatus thersites,RU,Russia,3972400,,P,,NRLA,
Pontia callidice,RU,Russia,3972400,,P,,NRLA,
Pontia chloridice,RU,Russia,3972400,,P,,NRLA,
Pontia edusa,RU,Russia,3972400,,P,,NRLA,
Praephilotes anthracias,RU,Russia,3972400,,P,,NRLA,
Proterebia phegea,RU,Russia,3972400,,P,,NRLA,
Pseudochazara mercurius,RU,Russia,3972400,,P,,NRLA,
Pseudophilotes bavius,RU,Russia,3972400,,P,,NRLA,
Pseudophilotes vicrama,RU,Russia,3972400,,P,,NRLA,
Pyrgus alveus,RU,Russia,3972400,,P,,NRLA,
Pyrgus andromedae,RU,Russia,3972400,,P,,NRLA,
Pyrgus armoricanus,RU,Russia,3972400,,P,,NRLA,
Pyrgus carthami,RU,Russia,3972400,,P,,NRLA,
Pyrgus centaureae,RU,Russia,3972400,,P,,NRLA,
Pyrgus cinarae,RU,Russia,3972400,,P,,NRLA,
Pyrgus malvae,RU,Russia,3972400,,P,,NRLA,
Pyrgus serratulae,RU,Russia,3972400,,P,,NRLA,
Pyrgus sidae,RU,Russia,3972400,,P,,NRLA,
Satyrium acaciae,RU,Russia,3972400,,P,,NRLA,
Satyrium ilicis,RU,Russia,3972400,,P,,NRLA,
Satyrium pruni,RU,Russia,3972400,,P,,NRLA,
Satyrium spini,RU,Russia,3972400,,P,,NRLA,
Satyrium w-album,RU,Russia,3972400,,P,,NRLA,
Satyrus ferula,RU,Russia,3972400,,P,,NRLA,
Satyrus virbius,RU,Russia,3972400,,P,,NRLA,
Scolitantides orion,RU,Russia,3972400,,P,,NRLA,
Speyeria aglaja,RU,Russia,3972400,,P,,NRLA,
Spialia orbifer,RU,Russia,3972400,,P,,NRLA,
Thecla betulae,RU,Russia,3972400,,P,,NRLA,
Thymelicus acteon,RU,Russia,3972400,,P,,NRLA,
Thymelicus hyrax,RU,Russia,3972400,,P,,NRLA,
Thymelicus lineola,RU,Russia,3972400,,P,,NRLA,
Thymelicus sylvestris,RU,Russia,3972400,,P,,NRLA,
Tomares callimachus,RU,Russia,3972400,,P,,NRLA,
Tongeia fischeri,RU,Russia,3972400,,P,,NRLA,
Vanessa atalanta,RU,Russia,3972400,,P,,NRLA,
Vanessa cardui,RU,Russia,3972400,,M,,NRLA,
Zegris eupheme,RU,Russia,3972400,,P,,NRLA,
Zegris pyrothoe,RU,Russia,3972400,,P,,NRLA,
Zerynthia caucasica,RU,Russia,3972400,,P,,NRLA,
Zerynthia polyxena,RU,Russia,3972400,,P,,NRLA,
Aglais io,SE,Sweden,449964,y,P,,LC,1
Aglais urticae,SE,Sweden,449964,y,P,,LC,1
Agriades aquilo,SE,Sweden,449964,y,P,,NT,20
Agriades optilete,SE,Sweden,449964,y,P,,LC,1
Agriades orbitulus,SE,Sweden,449964,y,P,,LC,1
Anthocharis cardamines,SE,Sweden,449964,y,P,,LC,1
Apatura iris,SE,Sweden,449964,y,P,,LC,1
Aphantopus hyperantus,SE,Sweden,449964,y,P,,LC,1
Aporia crataegi,SE,Sweden,449964,y,P,,LC,1
Araschnia levana,SE,Sweden,449964,y,P,,LC,1
Argynnis paphia,SE,Sweden,449964,y,P,,LC,1
Aricia agestis,SE,Sweden,449964,y,P,,LC,1
Aricia artaxerxes,SE,Sweden,449964,y,P,,LC,1
Aricia nicias,SE,Sweden,449964,y,P,,VU,30
Boloria aquilonaris,SE,Sweden,449964,y,P,,LC,1
Boloria chariclea,SE,Sweden,449964,y,P,,LC,1
Boloria eunomia,SE,Sweden,449964,y,P,,LC,1
Boloria euphrosyne,SE,Sweden,449964,y,P,,LC,1
Boloria freija,SE,Sweden,449964,y,P,,LC,1
Boloria frigga,SE,Sweden,449964,y,P,,LC,1
Boloria improba,SE,Sweden,449964,y,P,,VU,30
Boloria napaea,SE,Sweden,449964,y,P,,LC,1
Boloria polaris,SE,Sweden,449964,y,P,,EN,50
Boloria selene,SE,Sweden,449964,y,P,,LC,1
Boloria thore,SE,Sweden,449964,y,P,,LC,1
Brenthis ino,SE,Sweden,449964,y,P,,LC,1
Callophrys rubi,SE,Sweden,449964,y,P,,LC,1
Carterocephalus palaemon,SE,Sweden,449964,y,P,,LC,1
Carterocephalus silvicola,SE,Sweden,449964,y,P,,LC,1
Celastrina argiolus,SE,Sweden,449964,y,P,,LC,1
Coenonympha arcania,SE,Sweden,449964,y,P,,LC,1
Coenonympha hero,SE,Sweden,449964,y,P,,NT,20
Coenonympha pamphilus,SE,Sweden,449964,y,P,,LC,1
Coenonympha tullia,SE,Sweden,449964,y,P,,LC,1
Colias hecla,SE,Sweden,449964,y,P,,NT,20
Colias palaeno,SE,Sweden,449964,y,P,,LC,1
Colias tyche,SE,Sweden,449964,y,P,,LC,1
Cupido minimus,SE,Sweden,449964,y,P,,NT,20
Cyaniris semiargus,SE,Sweden,449964,y,P,,LC,1
Erebia disa,SE,Sweden,449964,y,P,,LC,1
Erebia embla,SE,Sweden,449964,y,P,,LC,1
Erebia ligea,SE,Sweden,449964,y,P,,LC,1
Erebia pandrose,SE,Sweden,449964,y,P,,LC,1
Erynnis tages,SE,Sweden,449964,y,P,,LC,1
Eumedonia eumedon,SE,Sweden,449964,y,P,,LC,1
Euphydryas aurinia,SE,Sweden,449964,y,P,,VU,30
Euphydryas iduna,SE,Sweden,449964,y,P,,NT,20
Euphydryas maturna,SE,Sweden,449964,y,P,,EN,50
Fabriciana adippe,SE,Sweden,449964,y,P,,LC,1
Fabriciana niobe,SE,Sweden,449964,y,P,,NT,20
Favonius quercus,SE,Sweden,449964,y,P,,LC,1
Glaucopsyche alexis,SE,Sweden,449964,y,P,,LC,1
Gonepteryx rhamni,SE,Sweden,449964,y,P,,LC,1
Hamearis lucina,SE,Sweden,449964,y,P,,VU,30
Hesperia comma,SE,Sweden,449964,y,P,,NT,20
Hipparchia semele,SE,Sweden,449964,y,P,,LC,1
Issoria lathonia,SE,Sweden,449964,y,P,,LC,1
Lasiommata maera,SE,Sweden,449964,y,P,,LC,1
Lasiommata megera,SE,Sweden,449964,y,P,,LC,1
Lasiommata petropolitana,SE,Sweden,449964,y,P,,LC,1
Leptidea juvernica,SE,Sweden,449964,y,P,,LC,1
Leptidea sinapis,SE,Sweden,449964,y,P,,LC,1
Limenitis populi,SE,Sweden,449964,y,P,,LC,1
Lopinga achine,SE,Sweden,449964,y,P,,NT,20
Lycaena helle,SE,Sweden,449964,y,P,,EN,50
Lycaena hippothoe,SE,Sweden,449964,y,P,,NT,20
Lycaena phlaeas,SE,Sweden,449964,y,P,,LC,1
Lycaena virgaureae,SE,Sweden,449964,y,P,,LC,1
Maniola jurtina,SE,Sweden,449964,y,P,,LC,1
Melitaea athalia,SE,Sweden,449964,y,P,,LC,1
Melitaea britomartis,SE,Sweden,449964,y,P,,CR,80
Melitaea cinxia,SE,Sweden,449964,y,P,,NT,20
Melitaea diamina,SE,Sweden,449964,y,P,,NT,20
Nymphalis antiopa,SE,Sweden,449964,y,P,,LC,1
Nymphalis polychloros,SE,Sweden,449964,y,P,,LC,1
Nymphalis xanthomelas,SE,Sweden,449964,y,P,,LC,1
Ochlodes sylvanus,SE,Sweden,449964,y,P,,LC,1
Oeneis bore,SE,Sweden,449964,y,P,,NT,20
Oeneis jutta,SE,Sweden,449964,y,P,,LC,1
Oeneis norna,SE,Sweden,449964,y,P,,LC,1
Papilio machaon,SE,Sweden,449964,y,P,,LC,1
Pararge aegeria,SE,Sweden,449964,y,P,,LC,1
Parnassius apollo,SE,Sweden,449964,y,P,,NT,20
Parnassius mnemosyne,SE,Sweden,449964,y,P,,EN,50
Phengaris alcon,SE,Sweden,449964,y,P,,EN,50
Phengaris arion,SE,Sweden,449964,y,P,,NT,20
Pieris brassicae,SE,Sweden,449964,y,P,,LC,1
Pieris napi,SE,Sweden,449964,y,P,,LC,1
Pieris rapae,SE,Sweden,449964,y,P,,LC,1
Plebejus argus,SE,Sweden,449964,y,P,,LC,1
Plebejus argyrognomon,SE,Sweden,449964,y,P,,EN,50
Plebejus idas,SE,Sweden,449964,y,P,,LC,1
Polygonia c-album,SE,Sweden,449964,y,P,,LC,1
Polyommatus amandus,SE,Sweden,449964,y,P,,LC,1
Polyommatus dorylas,SE,Sweden,449964,y,P,,NT,20
Polyommatus icarus,SE,Sweden,449964,y,P,,LC,1
Pontia edusa,SE,Sweden,449964,y,P,,VU,30
Pyrgus alveus,SE,Sweden,449964,y,P,,VU,30
Pyrgus andromedae,SE,Sweden,449964,y,P,,LC,1
Pyrgus armoricanus,SE,Sweden,449964,y,P,,EN,50
Pyrgus centaureae,SE,Sweden,449964,y,P,,LC,1
Pyrgus malvae,SE,Sweden,449964,y,P,,LC,1
Satyrium ilicis,SE,Sweden,449964,y,P,,NT,20
Satyrium pruni,SE,Sweden,449964,y,P,,LC,1
Satyrium w-album,SE,Sweden,449964,y,P,,NT,20
Scolitantides orion,SE,Sweden,449964,y,P,,EN,50
Speyeria aglaja,SE,Sweden,449964,y,P,,LC,1
Thecla betulae,SE,Sweden,449964,y,P,,LC,1
Thymelicus lineola,SE,Sweden,449964,y,P,,LC,1
Vanessa atalanta,SE,Sweden,449964,y,M,,NtA,
Vanessa cardui,SE,Sweden,449964,y,M,,NtA,
Aglais io,SI,Slovenia,20273,y,P,,LC,1
Aglais urticae,SI,Slovenia,20273,y,P,,LC,1
Agriades optilete,SI,Slovenia,20273,y,P,,NT,20
Agriades orbitulus,SI,Slovenia,20273,y,P,,NT,20
Anthocharis cardamines,SI,Slovenia,20273,y,P,,LC,1
Apatura ilia,SI,Slovenia,20273,y,P,,VU,30
Apatura iris,SI,Slovenia,20273,y,P,,LC,1
Aphantopus hyperantus,SI,Slovenia,20273,y,P,,LC,1
Aporia crataegi,SI,Slovenia,20273,y,P,,LC,1
Araschnia levana,SI,Slovenia,20273,y,P,,LC,1
Arethusana arethusa,SI,Slovenia,20273,y,P,,LC,1
Argynnis pandora,SI,Slovenia,20273,y,P,,LC,1
Argynnis paphia,SI,Slovenia,20273,y,P,,LC,1
Aricia agestis,SI,Slovenia,20273,y,P,,LC,1
Aricia artaxerxes,SI,Slovenia,20273,y,P,,LC,1
Boloria dia,SI,Slovenia,20273,y,P,,LC,1
Boloria euphrosyne,SI,Slovenia,20273,y,P,,LC,1
Boloria pales,SI,Slovenia,20273,y,P,,NT,20
Boloria selene,SI,Slovenia,20273,y,P,,VU,30
Boloria thore,SI,Slovenia,20273,y,P,,LC,1
Boloria titania,SI,Slovenia,20273,y,P,,LC,1
Brenthis daphne,SI,Slovenia,20273,y,P,,LC,1
Brenthis hecate,SI,Slovenia,20273,y,P,,LC,1
Brenthis ino,SI,Slovenia,20273,y,P,,LC,1
Brintesia circe,SI,Slovenia,20273,y,P,,LC,1
Cacyreus marshalli,SI,Slovenia,20273,y,P,,LC,1
Callophrys rubi,SI,Slovenia,20273,y,P,,LC,1
Carcharodus alceae,SI,Slovenia,20273,y,P,,VU,30
Carcharodus floccifera,SI,Slovenia,20273,y,P,,EN,50
Carcharodus lavatherae,SI,Slovenia,20273,y,P,,EN,50
Carterocephalus palaemon,SI,Slovenia,20273,y,P,,LC,1
Celastrina argiolus,SI,Slovenia,20273,y,P,,LC,1
Chazara briseis,SI,Slovenia,20273,y,Ex,,RE,100
Coenonympha arcania,SI,Slovenia,20273,y,P,,LC,1
Coenonympha gardetta,SI,Slovenia,20273,y,P,,LC,1
Coenonympha glycerion,SI,Slovenia,20273,y,P,,LC,1
Coenonympha oedippus,SI,Slovenia,20273,y,P,,EN,50
Coenonympha pamphilus,SI,Slovenia,20273,y,P,,LC,1
Coenonympha tullia,SI,Slovenia,20273,y,P,,EN,50
Colias alfacariensis,SI,Slovenia,20273,y,P,,LC,1
Colias crocea,SI,Slovenia,20273,y,P,,LC,1
Colias hyale,SI,Slovenia,20273,y,P,,LC,1
Colias myrmidone,SI,Slovenia,20273,y,Ex,,RE,100
Cupido alcetas,SI,Slovenia,20273,y,P,,LC,1
Cupido argiades,SI,Slovenia,20273,y,P,,LC,1
Cupido decoloratus,SI,Slovenia,20273,y,P,,NT,20
Cupido minimus,SI,Slovenia,20273,y,P,,LC,1
Cupido osiris,SI,Slovenia,20273,y,P,,EN,50
Cyaniris semiargus,SI,Slovenia,20273,y,P,,LC,1
Erebia aethiops,SI,Slovenia,20273,y,P,,LC,1
Erebia calcarius,SI,Slovenia,20273,y,P,,LC,1
Erebia epiphron,SI,Slovenia,20273,y,P,,NT,20
